Audio,Darwin,Josefina,Richard,Sayuri
14293,4,3,4,2
14294,1,2,2,1
14295,3,3,3,3
14296,3,4,4,3
14297,3,3,3,3
14298,4,3,3,4
14299,4,4,4,4
14300,3,3,2,2
14301,4,4,4,2
14302,3,3,2,3
14303,4,3,2,4
14304,2,3,2,1
14305,3,2,2,3
14306,4,5,5,4
14307,2,2,1,3
14308,3,2,2,4
14309,3,4,2,2
14310,2,3,3,4
14311,4,5,5,2
14312,3,4,2,4
14313,2,2,2,1
14314,4,5,4,2
14315,4,2,2,2
14316,4,5,4,2
14317,3,4,3,2
14318,1,2,2,2
14319,5,5,5,1
14320,2,2,1,4
14321,2,2,1,2
14322,3,3,3,2
14323,3,4,1,1
14324,2,3,2,2
14325,2,1,2,2
14326,2,1,4,1
14327,4,4,4,2
14328,4,2,2,1
14329,3,3,3,1
14330,5,5,5,3
14331,2,1,1,4
14332,3,3,2,2
14333,4,4,5,3
14334,2,3,2,1
14335,4,4,4,1
14336,2,2,4,1
14337,3,4,2,2
14338,4,4,2,3
14339,5,4,4,2
14340,2,2,4,4
14341,4,5,4,2
14342,2,2,2,1
14343,2,2,4,1
14344,4,4,3,1
14345,3,3,3,2
14346,4,4,4,4
14347,4,3,2,1
14348,3,3,3,1
14349,4,4,4,4
14350,4,4,4,3
14351,2,1,4,1
14352,3,3,2,1
14353,4,4,4,1
14354,5,5,5,2
14355,2,2,4,4
14356,2,2,1,1
14357,3,2,4,1
14358,3,2,2,5
14359,3,3,3,4
14360,3,2,2,1
14361,2,2,4,3
14362,4,4,4,2
14363,2,1,1,4
14364,3,2,2,4
14365,4,3,4,2
14366,4,4,4,5
14367,3,3,4,2
14368,3,4,2,4
14369,2,3,3,4
14370,4,4,5,4
14371,3,2,2,1
14372,5,5,5,2
14373,4,5,4,3
14374,4,5,5,4
14375,4,3,4,5
14376,1,2,2,4
14377,2,5,2,3
14378,3,4,4,5
14379,4,4,4,4
14380,3,2,3,1
14381,5,5,5,4
14382,3,3,3,3
14383,4,3,2,1
14384,4,4,4,1
14385,3,4,4,4
14386,3,2,4,1
14387,2,3,4,1
14388,3,4,1,3
14389,4,4,1,3
14390,3,3,4,1
14391,2,2,2,4
14392,2,2,2,5
14393,4,4,2,2
14394,4,4,4,2
14395,2,1,2,2
14396,2,2,2,3
14397,3,2,2,1
14398,3,2,2,2
14399,5,5,5,1
14400,3,2,2,1
14401,3,4,1,2
14402,4,4,4,5
14403,4,2,1,2
14404,4,3,2,2
14405,4,5,5,4
14406,3,2,2,3
14407,4,5,5,1
14408,4,5,4,4
14409,2,2,2,2
14410,4,5,4,5
14411,5,5,5,3
14412,5,5,4,3
14413,4,4,3,1
14414,3,4,2,2
14415,5,5,5,2
14416,4,5,5,3
14417,4,2,4,3
14418,3,5,4,1
14419,3,3,3,2
14420,3,2,2,2
14421,3,5,4,3
14422,2,1,4,1
14423,3,5,5,3
14424,2,2,2,2
14425,4,4,1,4
14426,3,3,3,4
14427,3,4,2,3
14428,4,5,4,3
14429,3,3,3,1
14430,3,3,1,3
14431,2,3,3,2
14432,3,3,2,4
14433,2,3,4,1
14434,2,3,4,2
14435,3,4,4,1
14436,2,3,4,3
14437,3,3,2,3
14438,4,3,2,3
14439,4,4,4,4
14440,2,2,4,4
14441,4,4,1,2
14442,3,4,2,2
14443,2,2,1,3
14444,3,2,2,4
14445,4,4,2,1
14446,4,4,2,3
14447,4,4,3,4
14448,5,5,5,3
14449,5,4,4,4
14450,3,3,4,2
14451,2,2,3,4
14452,5,5,5,2
14453,4,2,2,4
14454,2,2,2,1
14455,2,2,2,2
14456,4,4,4,2
14457,2,2,2,2
14458,3,4,2,2
14459,5,4,4,2
14460,2,2,2,1
14461,3,3,4,4
14462,3,3,2,2
14463,3,4,1,2
14464,3,2,2,1
14465,4,5,5,2
14466,3,3,3,2
14467,4,5,4,1
14468,4,5,3,3
14469,4,3,3,2
14470,3,1,3,1
14471,3,4,5,2
14472,5,5,5,2
14473,2,1,2,1
14474,2,2,3,1
14475,3,2,2,2
14476,2,2,4,2
14477,3,1,3,3
14478,3,3,2,2
14479,5,5,4,2
14480,5,5,5,3
14481,2,3,3,1
14482,2,1,1,4
14483,2,2,1,2
14484,4,3,2,1
14485,4,4,5,1
14486,3,3,3,1
14487,4,3,4,1
14488,3,3,4,3
14489,5,5,5,4
14490,2,2,4,4
14491,4,4,5,1
14492,4,2,1,4
14493,4,4,4,1
14494,3,4,4,3
14495,4,4,1,4
14496,1,3,3,4
14497,3,4,5,1
14498,2,4,4,3
14499,2,2,4,1
14500,4,4,4,4
14501,3,2,4,3
14502,4,5,5,2
14503,5,4,4,4
14504,4,4,4,1
14505,2,2,2,1
14506,1,3,4,4
14507,3,3,2,1
14508,3,3,4,4
14509,3,3,3,5
14510,4,4,4,4
14511,4,4,4,4
14512,2,4,4,2
14513,4,5,4,4
14514,4,3,4,2
14515,3,4,1,4
14516,4,3,2,2
14517,3,3,2,4
14518,5,5,5,2
14519,5,5,5,3
14520,2,3,2,2
14521,2,1,2,3
14522,2,1,2,2
14523,4,5,5,4
14524,3,2,2,4
14525,4,4,4,2
14526,3,4,2,2
14527,4,3,4,3
14528,2,2,2,4
14529,2,3,2,3
14530,2,2,4,2
14531,4,4,3,2
14532,2,2,5,2
14533,5,4,3,2
14534,2,3,2,4
14535,3,2,2,2
14536,5,5,5,4
14537,4,4,4,2
14538,3,2,4,2
14539,2,3,2,2
14540,4,5,4,2
14541,2,3,2,4
14542,5,5,5,2
14543,2,3,2,4
14544,4,4,4,1
14545,5,5,5,4
14546,3,5,5,4
14547,3,2,2,4
14548,3,3,2,2
14549,4,4,2,3
14550,3,2,2,2
14551,3,3,4,4
14552,3,2,2,1
14553,5,5,5,4
14554,5,5,4,5
14555,5,5,5,2
14556,4,5,4,1
14557,5,5,5,4
14558,4,4,2,4
14559,2,3,2,1
14560,3,3,2,4
14561,4,4,5,4
14562,4,4,4,4
14563,4,5,4,2
14564,2,3,3,3
14565,2,2,2,2
14566,4,4,4,4
14567,2,3,2,1
14568,2,2,2,4
14569,4,4,2,5
14570,4,3,2,2
14571,4,5,5,1
14572,3,5,4,4
14573,3,3,3,4
14574,4,5,5,1
14575,2,3,2,4
14576,3,2,2,4
14577,3,4,4,4
14578,2,2,1,2
14579,2,3,3,3
14580,3,2,2,2
14581,2,3,3,4
14582,3,3,4,1
14583,3,4,2,4
14584,3,3,2,5
14585,3,1,2,2
14586,3,4,2,1
14587,4,5,4,4
14588,2,2,4,4
14589,3,2,2,1
14590,4,4,4,4
14591,3,3,3,4
14592,4,4,5,4
14593,4,4,4,2
14594,3,3,2,3
14595,4,4,4,2
14596,2,2,2,4
14597,3,4,1,1
14598,3,3,4,4
14599,3,3,2,5
14600,2,3,2,2
14601,4,4,4,1
14602,3,3,2,4
14603,4,4,4,4
14604,2,4,2,1
14605,2,2,2,4
14606,3,3,2,4
14607,2,4,2,4
14608,3,3,2,2
14609,4,3,3,3
14610,4,4,5,2
14611,2,2,2,4
14612,4,3,4,1
14613,3,3,3,4
14614,3,2,2,5
14615,4,4,2,2
14616,3,1,2,1
14617,2,3,2,4
14618,2,1,2,4
14619,4,4,2,1
14620,2,3,2,4
14621,4,5,5,4
14622,4,5,5,4
14623,2,2,4,2
14624,4,3,2,3
14625,4,4,4,2
14626,4,3,4,4
14627,4,5,5,1
14628,5,4,4,4
14629,3,1,3,5
14630,4,4,4,2
14631,3,2,2,1
14632,4,3,2,4
14633,4,5,4,4
14634,3,3,3,1
14635,2,2,2,1
14636,2,3,4,1
14637,2,3,2,1
14638,3,3,4,3
14639,4,4,4,4
14640,3,2,2,3
14641,4,4,4,4
14642,4,5,4,3
14643,2,2,5,2
14644,3,3,3,2
14645,4,5,4,1
14646,5,4,4,4
14647,5,5,4,1
14648,4,4,4,4
14649,2,2,2,5
14650,4,5,4,4
14651,2,2,2,4
14652,2,2,4,2
14653,3,2,1,4
14654,5,5,5,2
14655,2,2,2,4
14656,3,2,2,2
14657,3,3,4,4
14658,5,5,4,2
14659,4,4,2,3
14660,3,3,2,2
14661,4,4,4,3
14662,3,2,2,2
14663,3,3,1,4
14664,3,2,2,4
14665,3,4,4,2
14666,4,4,4,2
14667,4,3,4,3
14668,4,2,3,4
14669,2,4,4,3
14670,3,4,4,2
14671,4,5,4,2
14672,3,3,4,2
14673,3,2,2,2
14674,4,4,4,4
14675,3,2,2,2
14676,3,4,4,4
14677,2,3,3,2
14678,5,5,5,2
14679,3,3,4,2
14680,2,1,1,2
14681,3,3,4,4
14682,4,4,4,2
14683,4,2,4,4
14684,3,3,4,1
14685,3,2,2,4
14686,4,5,4,4
14687,4,3,2,4
14688,2,3,2,2
14689,4,5,4,3
14690,2,2,4,2
14691,3,3,2,4
14692,4,4,2,1
14693,5,5,5,4
14694,3,3,4,5
14695,4,4,4,2
14696,4,4,2,1
14697,3,3,2,4
14698,4,5,5,4
14699,4,4,4,1
14700,4,2,2,4
14701,3,2,2,4
14702,4,4,4,4
14703,3,2,2,2
14704,2,2,4,3
14705,2,2,4,2
14706,4,4,4,4
14707,3,2,2,1
14708,3,4,4,4
14709,2,3,4,5
14710,4,5,5,2
14711,3,4,4,1
14712,2,2,2,4
14713,2,4,4,4
14714,3,3,3,1
14715,3,3,2,4
14716,4,4,2,4
14717,4,4,5,4
14718,4,4,4,2
14719,3,3,2,3
14720,4,4,4,2
14721,3,1,2,4
14722,4,4,4,1
14723,4,5,4,4
14724,3,2,2,5
14725,2,4,2,2
14726,2,1,2,1
14727,4,2,1,4
14728,4,4,4,4
14729,4,4,4,1
14730,3,4,2,4
14731,3,2,2,4
14732,4,3,4,4
14733,3,2,4,2
14734,3,3,2,3
14735,4,4,4,2
14736,2,1,2,4
14737,3,3,4,1
14738,3,3,4,4
14739,2,2,2,5
14740,3,3,2,2
14741,4,4,4,1
14742,4,1,2,4
14743,4,2,4,4
14744,3,3,4,1
14745,4,4,4,4
14746,3,2,2,4
14747,5,5,4,4
14748,5,5,4,2
14749,2,3,2,3
14750,3,2,2,2
14751,4,4,4,4
14752,3,1,2,1
14753,4,4,5,4
14754,2,2,2,5
14755,3,4,2,2
14756,3,3,4,1
14757,2,1,2,4
14758,4,4,4,4
14759,5,4,4,1
14760,4,4,4,4
14761,3,3,4,4
14762,5,4,2,4
14763,3,3,4,2
14764,3,2,4,3
14765,4,4,4,2
14766,2,2,4,4
14767,2,1,4,1
14768,3,3,4,4
14769,2,2,1,5
14770,2,1,1,2
14771,4,5,5,1
14772,3,4,4,4
14773,3,2,2,4
14774,4,4,4,1
14775,4,4,4,1
14776,2,2,3,1
14777,2,4,4,1
14778,3,1,2,3
14779,3,4,2,4
14780,2,3,4,3
14781,3,4,4,4
14782,4,4,4,3
14783,4,2,1,2
14784,4,4,4,2
14785,3,2,2,1
14786,3,3,2,4
14787,2,1,2,1
14788,3,3,2,4
14789,3,3,2,5
14790,2,4,2,4
14791,4,4,4,4
14792,3,3,3,2
14793,3,4,4,4
14794,3,2,2,2
14795,3,3,2,4
14796,3,3,3,2
14797,3,4,4,4
14798,2,3,4,2
14799,1,1,2,3
14800,2,3,2,2
14801,3,4,4,3
14802,5,5,5,2
14803,3,1,1,4
14804,3,3,2,4
14805,4,4,4,2
14806,4,2,4,2
14807,4,3,5,3
14808,4,4,5,4
14809,3,3,2,3
14810,3,3,2,2
14811,3,1,1,2
14812,4,4,4,2
14813,3,5,5,2
14814,4,5,5,4
14815,4,4,5,2
14816,2,2,4,4
14817,4,4,4,2
14818,3,3,2,2
14819,2,2,4,2
14820,4,4,4,2
14821,4,4,4,4
14822,2,2,4,2
14823,2,2,4,4
14824,3,2,2,1
14825,3,3,4,4
14826,4,4,5,4
14827,3,2,4,4
14828,2,3,4,2
14829,2,2,4,3
14830,3,2,4,2
14831,4,4,5,4
14832,4,3,3,1
14833,2,2,2,4
14834,5,4,5,5
14835,3,2,2,2
14836,4,5,4,1
14837,4,4,4,4
14838,2,4,2,4
14839,4,5,5,1
14840,3,3,4,4
14841,2,2,1,4
14842,3,4,4,4
14843,3,3,2,2
14844,3,3,4,3
14845,3,3,4,2
14846,2,2,2,4
14847,4,4,4,1
14848,2,1,1,4
14849,4,4,4,5
14850,4,4,4,2
14851,5,5,5,1
14852,5,5,5,4
14853,2,2,1,4
14854,3,4,1,1
14855,3,4,2,4
14856,3,3,4,4
14857,4,4,4,4
14858,4,4,4,2
14859,4,3,4,3
14860,4,4,4,2
14861,3,3,4,4
14862,3,2,4,1
14863,2,2,2,4
14864,3,2,4,5
14865,5,4,5,2
14866,5,4,5,1
14867,3,3,4,4
14868,4,4,4,4
14869,4,3,2,1
14870,2,2,4,4
14871,3,4,4,4
14872,5,4,4,4
14873,3,3,1,2
14874,4,4,4,3
14875,3,3,2,2
14876,2,3,4,4
14877,4,4,4,1
14878,5,5,4,4
14879,4,4,4,5
14880,5,5,5,2
14881,3,3,3,1
14882,3,2,2,4
14883,4,5,5,4
14884,3,2,2,1
14885,4,4,2,4
14886,3,2,4,4
14887,3,3,3,4
14888,3,2,4,2
14889,4,4,4,3
14890,2,1,2,2
14891,4,4,4,4
14892,3,4,4,1
14893,3,3,4,4
14894,2,4,2,5
14895,4,4,2,2
14896,5,4,5,1
14897,3,3,2,4
14898,4,4,4,4
14899,4,4,2,1
14900,4,4,4,4
14901,4,4,4,4
14902,4,4,4,4
14903,4,4,4,2
14904,4,4,4,3
14905,4,4,4,2
14906,3,3,4,4
14907,4,4,4,1
14908,3,2,1,4
14909,3,4,4,5
14910,2,3,2,2
14911,3,4,4,1
14912,3,3,4,4
14913,3,3,4,4
14914,4,5,4,1
14915,2,2,4,1
14916,4,4,4,1
14917,3,3,2,1
14918,3,3,3,3
14919,3,3,3,4
14920,3,2,1,3
14921,3,3,4,4
14922,4,4,3,3
14923,3,1,2,2
14924,2,2,2,2
14925,2,4,4,1
14926,3,4,4,4
14927,4,4,4,1
14928,2,2,4,4
14929,3,3,2,5
14930,3,4,2,4
14931,4,5,4,4
14932,5,4,4,2
14933,3,2,4,4
14934,3,2,2,2
14935,4,4,4,4
14936,2,2,4,2
14937,4,5,5,4
14938,3,2,4,2
14939,3,4,4,3
14940,3,2,4,2
14941,3,4,4,3
14942,3,3,4,2
14943,3,2,4,4
14944,2,2,2,4
14945,2,3,3,2
14946,3,4,3,2
14947,4,4,2,3
14948,3,2,4,4
14949,4,4,3,3
14950,3,3,4,2
14951,4,4,4,2
14952,5,5,4,2
14953,3,2,2,2
14954,3,2,4,4
14955,2,3,2,2
14956,4,3,3,4
14957,2,2,4,2
14958,3,3,4,2
14959,3,3,3,2
14960,2,3,2,2
14961,3,4,1,4
14962,4,4,4,2
14963,4,3,4,4
14964,4,3,2,1
14965,2,1,2,4
14966,4,4,5,4
14967,4,4,4,4
14968,5,5,5,2
14969,4,2,2,3
14970,4,4,4,2
14971,3,2,4,4
14972,3,3,4,1
14973,5,4,2,4
14974,3,4,4,5
14975,4,5,5,2
14976,2,1,4,1
14977,3,3,3,4
14978,3,3,2,4
14979,3,3,3,1
14980,3,4,4,4
14981,4,4,4,4
14982,4,4,4,4
14983,3,1,2,2
14984,2,2,2,3
14985,2,2,2,2
14986,4,4,4,4
14987,3,2,3,1
14988,3,3,4,4
14989,3,4,2,5
14990,3,3,4,2
14991,2,2,2,1
14992,4,2,2,4
14993,4,4,2,4
14994,2,2,4,1
14995,2,3,3,4
14996,2,2,4,4
14997,3,4,2,4
14998,3,4,4,2
14999,4,5,4,3
15000,2,1,2,2
15001,2,2,2,4
15002,3,4,4,1
15003,3,3,2,4
15004,3,3,2,5
15005,2,2,2,2
15006,2,2,2,1
15007,4,4,4,4
15008,4,3,2,4
15009,3,2,1,1
15010,3,4,2,4
15011,3,4,2,4
15012,3,4,4,4
15013,4,5,4,2
15014,3,3,2,3
15015,3,2,2,2
15016,5,5,5,4
15017,4,4,4,1
15018,4,4,5,4
15019,4,2,2,5
15020,4,4,4,2
15021,2,1,4,1
15022,3,3,4,4
15023,2,4,4,4
15024,2,3,2,1
15025,4,4,4,4
15026,5,5,4,4
15027,2,2,2,4
15028,3,4,4,2
15029,3,3,2,3
15030,2,2,2,2
15031,4,3,2,4
15032,3,3,2,1
15033,3,4,2,4
15034,2,2,2,5
15035,3,4,2,2
15036,3,2,2,1
15037,5,5,4,4
15038,3,3,2,4
15039,3,3,3,1
15040,2,3,2,4
15041,3,3,2,4
15042,3,3,2,4
15043,3,2,2,2
15044,2,2,2,3
15045,4,4,4,2
15046,4,4,4,4
15047,4,2,2,1
15048,3,4,4,4
15049,3,2,2,5
15050,3,4,2,2
15051,3,4,2,1
15052,5,5,5,4
15053,4,3,4,4
15054,3,4,5,1
15055,4,1,2,1
15056,2,4,1,1
15057,3,2,2,1
15058,2,3,2,3
15059,5,4,4,4
15060,5,4,4,3
15061,3,4,3,4
15062,5,5,5,3
15063,5,5,4,2
15064,3,4,4,2
15065,3,4,4,3
15066,2,4,2,2
15067,2,1,2,4
15068,3,4,4,1
15069,2,3,4,4
15070,4,4,4,5
15071,2,2,1,2
15072,3,2,2,1
15073,3,3,2,4
15074,3,4,4,4
15075,5,4,4,1
15076,4,5,4,4
15077,4,4,2,4
15078,4,3,4,4
15079,3,3,4,2
15080,2,3,2,3
15081,2,3,4,2
15082,3,2,2,4
15083,2,2,2,1
15084,5,4,5,4
15085,4,2,2,5
15086,4,3,2,2
15087,5,4,2,1
15088,3,3,4,4
15089,4,4,4,2
15090,3,3,2,5
15091,4,5,4,2
15092,4,2,1,2
15093,3,2,2,4
15094,3,4,4,3
15095,3,4,4,1
15096,2,3,2,4
15097,4,3,4,2
15098,4,4,4,5
15099,2,2,4,3
15100,5,5,4,3
15101,3,3,2,1
15102,2,2,3,2
15103,3,4,2,2
15104,3,4,4,3
15105,4,4,2,3
15106,3,3,2,1
15107,5,4,4,2
15108,2,2,2,2
15109,2,2,2,3
15110,2,2,2,1
15111,3,3,2,3
15112,3,3,3,2
15113,3,2,3,4
15114,4,4,4,4
15115,3,2,1,3
15116,2,2,2,3
15117,4,3,2,1
15118,4,4,2,3
15119,4,4,2,2
15120,4,4,4,4
15121,3,3,2,1
15122,4,4,4,2
15123,4,5,5,1
15124,4,5,4,3
15125,3,3,2,3
15126,4,4,4,3
15127,2,3,2,4
15128,3,4,4,4
15129,3,3,2,2
15130,3,2,2,2
15131,2,1,2,3
15132,3,3,3,4
15133,3,4,4,1
15134,4,5,4,3
15135,2,4,4,4
15136,2,4,4,3
15137,3,4,2,4
15138,2,2,2,2
15139,3,2,2,4
15140,3,2,2,2
15141,3,3,2,4
15142,2,2,2,1
15143,3,3,2,2
15144,2,2,2,2
15145,2,2,2,2
15146,2,2,2,2
15147,4,4,2,2
15148,4,5,4,1
15149,3,2,2,4
15150,4,5,4,2
15151,5,5,5,2
15152,4,4,3,1
15153,2,2,2,2
15154,2,1,2,2
15155,4,5,5,1
15156,3,3,4,2
15157,3,4,4,1
15158,2,3,4,1
15159,4,4,4,3
15160,4,4,4,4
15161,3,4,4,2
15162,3,4,4,3
15163,3,4,2,1
15164,4,3,2,1
15165,2,3,2,1
15166,3,3,2,2
15167,2,2,2,3
15168,4,4,4,2
15169,2,3,2,4
15170,3,4,4,2
15171,3,2,2,1
15172,2,2,2,1
15173,4,4,5,1
15174,2,3,3,2
15175,5,5,5,4
15176,3,4,4,1
15177,4,5,5,1
15178,4,4,4,4
15179,3,2,2,3
15180,4,5,4,1
15181,5,5,4,1
15182,2,4,4,1
15183,3,4,4,2
15184,3,3,4,4
15185,4,4,2,1
15186,3,3,4,1
15187,3,4,1,5
15188,3,4,2,4
15189,4,4,4,1
15190,4,4,4,3
15191,4,4,4,2
15192,3,5,4,4
15193,3,2,1,4
15194,3,2,2,2
15195,4,5,5,5
15196,3,2,2,2
15197,4,4,4,4
15198,3,3,4,4
15199,4,4,2,4
15200,3,3,2,1
15201,3,4,2,2
15202,4,4,2,3
15203,2,2,2,4
15204,4,4,4,5
15205,2,3,4,4
15206,2,1,4,3
15207,3,3,2,5
15208,3,5,4,4
15209,4,3,4,1
15210,3,4,4,4
15211,4,4,4,3
15212,3,3,2,1
15213,4,4,4,1
15214,5,5,4,4
15215,4,4,4,1
15216,3,4,4,1
15217,3,2,2,3
15218,3,3,4,3
15219,4,4,4,1
15220,2,1,2,4
15221,4,2,2,5
15222,3,4,2,2
15223,5,5,4,2
15224,3,3,2,2
15225,3,3,2,3
15226,3,4,4,1
15227,3,2,2,2
15228,2,2,2,1
15229,4,4,4,1
15230,4,5,5,2
15231,3,3,2,5
15232,2,3,2,2
15233,2,2,2,2
15234,3,3,2,4
15235,5,5,5,3
15236,3,4,3,1
15237,2,4,4,4
15238,3,3,2,2
15239,2,2,2,5
15240,2,3,2,3
15241,4,5,4,3
15242,3,1,2,1
15243,3,3,4,2
15244,2,3,2,2
15245,2,2,2,3
15246,3,4,1,3
15247,3,4,4,1
15248,4,3,2,2
15249,4,5,5,2
15250,3,4,2,3
15251,3,2,2,1
15252,4,5,4,3
15253,4,5,4,2
15254,3,2,2,4
15255,3,4,4,4
15256,5,5,4,3
15257,2,2,2,3
15258,2,4,2,1
15259,4,4,4,3
15260,4,4,2,2
15261,3,3,2,4
15262,2,2,4,1
15263,4,4,4,2
15264,3,3,2,1
15265,4,5,4,3
15266,3,3,2,3
15267,3,3,4,3
15268,2,3,2,4
15269,5,5,5,4
15270,4,5,5,2
15271,4,4,2,2
15272,2,3,2,3
15273,4,3,2,4
15274,3,4,2,1
15275,4,4,4,3
15276,3,3,2,4
15277,3,4,2,3
15278,4,4,2,4
15279,4,4,2,2
15280,4,5,4,4
15281,3,2,2,2
15282,2,3,2,4
15283,3,4,4,1
15284,4,5,4,2
15285,3,3,2,2
15286,4,5,5,2
15287,2,2,2,2
15288,2,4,1,2
15289,5,5,5,1
15290,4,4,4,4
15291,2,2,2,2
15292,2,4,2,2
15293,2,4,2,1
15294,3,4,4,2
15295,2,4,2,2
15296,2,2,2,1
15297,2,2,4,3
15298,3,5,4,2
15299,4,5,4,1
15300,3,3,2,2
15301,3,4,2,2
15302,2,2,2,1
15303,2,3,2,1
15304,3,3,2,2
15305,2,4,1,2
15306,2,2,2,3
15307,3,5,5,2
15308,3,4,4,2
15309,4,3,2,3
15310,2,3,2,1
15311,2,4,4,4
15312,3,4,4,2
15313,2,4,4,1
15314,4,5,4,1
15315,5,5,5,1
15316,2,2,4,1
15317,4,4,4,3
15318,4,4,4,4
15319,2,3,2,4
15320,4,4,4,1
15321,4,3,2,4
15322,4,3,2,1
15323,3,4,4,3
15324,3,3,2,4
15325,3,3,2,4
15326,3,3,2,1
15327,4,4,4,3
15328,4,4,4,1
15329,2,2,2,4
15330,3,2,2,3
15331,5,4,5,2
15332,3,2,4,4
15333,2,3,2,1
15334,2,3,2,1
15335,3,2,2,4
15336,4,4,4,1
15337,2,4,4,4
15338,4,3,2,5
15339,4,3,2,4
15340,5,5,5,4
15341,2,2,2,2
15342,2,1,2,4
15343,4,4,3,2
15344,3,3,4,4
15345,4,4,2,2
15346,3,3,2,4
15347,3,4,2,2
15348,3,2,4,3
15349,5,4,5,2
15350,4,4,4,3
15351,2,2,2,2
15352,2,2,2,4
15353,3,4,2,4
15354,3,4,2,2
15355,3,3,2,2
15356,4,4,4,3
15357,4,4,2,4
15358,4,5,4,3
15359,2,4,2,2
15360,3,4,4,2
15361,2,2,2,2
15362,2,2,2,2
15363,5,5,4,4
15364,4,2,2,2
15365,3,2,2,4
15366,2,3,2,2
15367,3,3,2,2
15368,4,5,4,2
15369,2,3,2,2
15370,2,3,2,4
15371,3,4,4,2
15372,2,3,2,4
15373,5,5,5,1
15374,2,2,2,4
15375,4,5,5,4
15376,2,2,2,4
15377,2,2,2,2
15378,2,3,2,3
15379,2,4,2,2
15380,4,5,5,4
15381,3,4,4,1
15382,2,3,2,4
15383,3,3,4,5
15384,3,2,2,2
15385,4,4,2,1
15386,3,3,4,4
15387,4,4,4,4
15388,3,4,4,1
15389,3,3,2,4
15390,4,5,4,4
15391,2,3,2,4
15392,3,5,4,2
15393,3,5,2,3
15394,3,4,2,2
15395,4,4,4,4
15396,5,5,4,1
15397,4,2,2,4
15398,3,4,4,5
15399,4,4,2,2
15400,3,2,2,1
15401,3,4,3,4
15402,3,4,4,4
15403,3,2,2,1
15404,2,3,2,4
15405,2,2,2,4
15406,2,2,4,4
15407,3,2,4,2
15408,5,5,4,3
15409,4,5,4,2
15410,3,2,3,4
15411,3,4,2,1
15412,4,5,4,4
15413,4,4,4,5
15414,3,2,2,2
15415,5,5,4,1
15416,2,2,2,4
15417,4,4,4,4
15418,2,2,4,1
15419,3,4,4,4
15420,3,3,2,4
15421,4,1,2,4
15422,3,4,2,2
15423,2,2,2,3
15424,3,2,4,2
15425,2,3,3,4
15426,3,4,4,1
15427,3,4,4,4
15428,2,2,2,5
15429,3,3,4,2
15430,3,2,2,1
15431,4,4,4,4
15432,3,3,2,4
15433,4,4,2,1
15434,3,4,2,4
15435,4,4,4,4
15436,3,3,4,4
15437,3,4,2,2
15438,3,4,2,3
15439,4,2,4,2
15440,4,4,4,4
15441,4,2,2,1
15442,5,5,4,4
15443,3,4,4,5
15444,3,4,2,2
15445,4,3,2,1
15446,3,3,2,4
15447,3,1,2,4
15448,4,5,4,1
15449,4,4,4,4
15450,3,3,2,4
15451,2,2,1,4
15452,3,3,3,2
15453,3,2,1,3
15454,3,4,2,2
15455,2,4,2,4
15456,3,3,1,1
15457,4,4,4,4
15458,3,2,2,5
15459,3,3,2,2
15460,4,4,2,1
15461,2,3,1,4
15462,2,4,2,4
15463,5,4,5,1
15464,4,4,4,1
15465,3,3,2,1
15466,5,5,5,1
15467,4,4,4,3
15468,3,4,4,4
15469,4,4,4,3
15470,2,1,2,4
15471,4,4,4,3
15472,4,5,4,2
15473,4,5,5,2
15474,3,3,2,1
15475,3,3,3,4
15476,4,5,5,1
15477,3,4,5,4
15478,4,4,2,5
15479,2,1,2,4
15480,3,4,4,4
15481,4,5,4,2
15482,3,2,2,4
15483,3,3,4,2
15484,2,3,2,4
15485,4,4,4,2
15486,3,3,2,4
15487,4,5,5,2
15488,2,2,2,3
15489,4,4,2,2
15490,4,5,4,4
15491,3,3,2,1
15492,4,3,1,4
15493,4,4,5,5
15494,4,4,4,2
15495,4,4,4,1
15496,3,1,4,4
15497,2,3,2,4
15498,2,4,2,1
15499,2,3,2,4
15500,4,4,4,4
15501,5,5,5,4
15502,2,4,1,2
15503,2,2,1,3
15504,3,5,5,2
15505,3,4,4,4
15506,3,2,2,1
15507,4,4,4,4
15508,3,4,2,5
15509,3,4,4,2
15510,4,4,2,1
15511,4,5,5,4
15512,4,4,4,2
15513,3,4,4,5
15514,4,4,1,2
15515,2,4,5,2
15516,2,2,2,4
15517,5,5,5,3
15518,4,4,4,1
15519,3,3,3,4
15520,2,2,2,2
15521,4,4,4,5
15522,3,2,4,3
15523,4,3,2,3
15524,4,4,4,1
15525,3,4,3,2
15526,3,3,2,2
15527,3,2,2,3
15528,3,3,2,3
15529,4,3,4,1
15530,4,5,5,2
15531,2,2,4,2
15532,4,4,4,3
15533,3,5,4,1
15534,4,4,2,3
15535,4,4,4,2
15536,4,2,4,4
15537,3,2,4,4
15538,3,3,4,3
15539,2,2,1,3
15540,4,5,4,1
15541,2,5,1,3
15542,3,3,4,2
15543,4,4,4,4
15544,2,3,2,1
15545,2,2,4,2
15546,3,4,1,1
15547,3,3,3,3
15548,2,4,2,3
15549,4,4,4,3
15550,4,5,4,4
15551,3,3,2,4
15552,2,2,2,2
15553,4,5,4,2
15554,4,5,4,3
15555,2,3,2,4
15556,2,4,1,1
15557,2,3,2,3
15558,5,5,5,4
15559,4,4,4,3
15560,4,5,4,4
15561,2,2,2,2
15562,3,4,4,4
