Audio,Darwin,Josefina,Richard,Sayuri
14282,2,2,4,1
14283,4,2,2,1
14284,5,4,4,1
14285,4,2,3,4
14286,3,2,3,1
14287,5,5,4,4
14288,4,3,3,1
14289,4,2,4,1
14290,3,3,3,1
14291,4,5,4,5
14292,5,3,4,1
14293,4,3,4,1
14294,1,2,2,1
14295,3,3,3,3
14296,4,4,4,1
14297,3,3,3,3
14298,4,3,3,1
14299,5,5,4,1
14300,2,3,2,1
14301,5,5,4,1
14302,4,3,2,2
14303,4,3,2,1
14304,2,3,2,1
14305,4,2,2,1
14306,5,5,5,1
14307,1,2,1,2
14308,4,2,2,4
14309,3,5,2,2
14310,2,3,3,1
14311,4,5,5,2
14312,4,4,2,5
14313,1,2,2,1
14314,5,5,4,1
14315,4,2,2,5
14316,4,5,4,5
14317,3,4,3,1
14318,1,2,2,1
14319,5,5,5,1
14320,2,2,1,4
14321,2,2,1,1
14322,3,3,3,2
14323,4,4,1,1
14324,2,3,2,4
14325,2,1,2,1
14326,2,1,4,1
14327,4,4,4,1
14328,5,2,2,1
14329,3,3,3,1
14330,5,5,5,1
14331,2,1,1,5
14332,3,3,2,1
14333,4,5,5,1
14334,2,3,2,1
14335,5,5,4,1
14336,2,2,4,1
14337,4,4,2,4
14338,4,4,2,1
14339,5,4,4,1
14340,2,2,4,5
14341,4,5,4,4
14342,2,2,2,1
14343,1,2,4,5
14344,4,4,3,1
14345,3,3,3,4
14346,4,4,4,4
14347,4,3,2,2
14348,3,3,3,2
14349,5,5,4,5
14350,5,5,4,4
14351,2,1,4,1
14352,4,4,2,1
14353,4,4,4,1
14354,5,5,5,1
14355,2,2,4,4
14356,1,2,1,1
14357,4,4,4,1
14358,4,2,2,5
14359,3,3,3,4
14360,3,2,2,4
14361,2,2,4,4
14362,4,5,4,1
14363,2,2,1,3
14364,4,2,2,4
14365,4,3,4,1
14366,4,5,4,5
14367,3,3,4,1
14368,4,4,2,5
14369,2,3,3,5
14370,5,4,5,4
14371,4,2,2,1
14372,5,5,5,5
14373,5,5,4,1
14374,5,5,5,2
14375,4,4,4,5
14376,1,2,2,1
14377,1,5,2,2
14378,3,4,4,5
14379,4,5,4,5
14380,3,2,3,1
14381,5,5,5,4
14382,3,3,3,3
14383,4,3,2,4
14384,4,5,4,1
14385,4,4,4,4
14386,3,2,4,1
14387,2,3,4,1
14388,4,4,1,2
14389,4,4,1,3
14390,3,3,4,1
14391,2,2,2,1
14392,2,2,2,5
14393,4,4,2,1
14394,5,4,4,4
14395,2,1,2,1
14396,2,2,2,3
14397,3,2,2,4
14398,3,2,2,1
14399,5,5,5,1
14400,3,2,2,1
14401,4,4,1,1
14402,5,5,4,5
14403,4,2,1,1
14404,4,4,2,2
14405,5,4,5,1
14406,2,2,2,3
14407,5,5,5,1
14408,5,2,4,5
14409,2,2,2,2
14410,4,5,4,5
14411,5,5,5,3
14412,5,5,4,5
14413,4,4,3,4
14414,4,4,2,4
14415,5,5,5,2
14416,5,5,5,3
14417,4,2,4,3
14418,4,5,4,1
14419,3,3,3,1
14420,4,2,2,1
14421,4,5,4,3
14422,2,2,4,1
14423,4,5,5,1
14424,2,2,2,1
14425,4,5,1,1
14426,2,3,3,4
14427,4,4,2,1
14428,5,5,4,4
14429,4,3,3,1
14430,4,3,1,1
14431,2,3,3,1
14432,4,3,2,5
14433,2,3,4,1
14434,2,4,4,1
14435,4,4,4,1
14436,2,3,4,3
14437,4,4,2,1
14438,4,3,2,3
14439,5,4,4,1
14440,2,2,4,1
14441,4,4,1,1
14442,4,4,2,1
14443,2,2,1,2
14444,4,4,2,1
14445,5,5,2,1
14446,4,4,2,1
14447,4,4,3,1
14448,5,5,5,2
14449,5,5,4,4
14450,3,3,4,2
14451,2,2,3,1
14452,5,5,5,2
14453,5,2,2,5
14454,2,2,2,1
14455,1,2,2,1
14456,4,5,4,5
14457,2,2,2,5
14458,4,5,2,1
14459,5,5,4,1
14460,2,2,2,1
14461,3,3,4,4
14462,3,3,2,1
14463,4,5,1,2
14464,3,2,2,1
14465,4,5,5,4
14466,3,3,3,4
14467,4,5,4,1
14468,4,5,3,1
14469,4,3,3,1
14470,3,1,3,1
14471,4,4,5,1
14472,5,5,5,1
14473,2,1,2,1
14474,2,2,3,1
14475,4,2,2,1
14476,2,2,4,1
14477,2,2,3,5
14478,4,3,2,1
14479,5,5,4,1
14480,5,5,5,1
14481,2,3,3,1
14482,1,1,1,5
14483,2,2,1,1
14484,4,3,2,1
14485,5,5,5,1
14486,4,3,3,1
14487,4,3,4,1
14488,4,3,4,4
14489,5,5,5,4
14490,2,2,4,4
14491,5,5,5,1
14492,5,2,1,4
14493,5,4,4,1
14494,3,4,4,1
14495,5,4,1,5
14496,1,3,3,4
14497,4,5,5,1
14498,2,5,4,1
14499,2,2,4,1
14500,4,5,4,5
14501,3,2,4,1
14502,5,5,5,1
14503,5,5,4,1
14504,4,5,4,1
14505,2,2,2,1
14506,1,3,4,5
14507,4,3,2,1
14508,4,3,4,4
14509,3,3,3,5
14510,4,5,4,1
14511,4,4,4,4
14512,2,4,4,2
14513,5,5,4,1
14514,4,2,4,1
14515,4,4,1,1
14516,4,4,2,1
14517,3,3,2,2
14518,5,5,5,1
14519,5,5,5,1
14520,2,3,2,1
14521,1,1,2,1
14522,2,1,2,1
14523,5,5,5,4
14524,3,2,2,5
14525,4,5,4,1
14526,4,4,2,1
14527,4,3,4,4
14528,2,2,2,5
14529,2,3,2,3
14530,2,2,4,1
14531,5,5,2,4
14532,2,2,5,1
14533,5,5,3,1
14534,2,3,2,4
14535,2,2,2,2
14536,5,5,5,4
14537,4,5,4,1
14538,4,2,4,4
14539,2,3,2,1
14540,5,5,4,2
14541,2,3,2,1
14542,5,5,5,2
14543,2,3,2,1
14544,5,5,4,1
14545,5,5,5,1
14546,4,5,5,4
14547,4,2,2,4
14548,4,4,2,1
14549,4,4,2,4
14550,4,2,2,1
14551,3,3,4,4
14552,4,2,2,1
14553,5,5,5,5
14554,5,5,4,5
14555,5,5,5,2
14556,4,4,4,1
14557,5,5,5,4
14558,4,5,2,1
14559,1,3,2,1
14560,2,3,2,1
14561,5,5,5,4
14562,5,5,4,4
14563,4,5,4,1
14564,2,3,3,4
14565,2,2,2,1
14566,4,4,4,4
14567,2,3,2,1
14568,2,2,2,5
14569,5,5,2,5
14570,4,3,2,2
14571,5,5,5,1
14572,4,5,4,4
14573,3,3,3,1
14574,4,5,5,1
14575,2,3,2,1
14576,4,2,2,4
14577,4,4,4,4
14578,2,4,1,1
14579,2,3,3,4
14580,4,2,2,1
14581,2,4,3,4
14582,4,4,4,1
14583,4,4,2,5
14584,3,3,2,5
14585,4,1,2,2
14586,4,4,2,1
14587,4,5,4,4
14588,2,2,4,1
14589,3,2,2,1
14590,4,4,4,1
14591,3,3,3,4
14592,5,5,5,4
14593,4,4,4,1
14594,3,3,2,4
14595,5,5,4,1
14596,2,2,2,4
14597,4,4,1,1
14598,4,3,4,5
14599,3,3,2,5
14600,2,4,2,2
14601,5,5,4,1
14602,3,3,2,4
14603,5,5,4,1
14604,2,4,2,1
14605,1,2,2,1
14606,3,3,2,4
14607,2,4,2,4
14608,3,3,2,1
14609,4,3,3,4
14610,5,5,5,1
14611,2,2,2,4
14612,5,3,4,1
14613,3,3,3,5
14614,4,4,2,5
14615,4,4,2,2
14616,4,2,2,1
14617,2,3,2,4
14618,2,1,2,1
14619,4,4,2,1
14620,2,3,2,1
14621,5,5,5,4
14622,5,5,5,4
14623,2,2,4,1
14624,4,3,2,4
14625,5,4,4,1
14626,4,3,4,4
14627,5,5,5,1
14628,5,5,4,5
14629,3,1,3,5
14630,5,5,4,2
14631,2,2,2,1
14632,4,3,2,4
14633,5,5,4,4
14634,3,3,3,1
14635,2,2,2,1
14636,2,3,4,1
14637,2,3,2,1
14638,3,3,4,1
14639,4,4,4,4
14640,4,2,2,1
14641,4,5,4,4
14642,4,5,4,4
14643,1,2,5,5
14644,4,3,3,4
14645,5,5,4,1
14646,5,5,4,5
14647,5,5,4,1
14648,5,4,4,4
14649,2,2,2,5
14650,5,5,4,1
14651,2,2,2,4
14652,2,2,4,2
14653,4,2,1,1
14654,5,5,5,1
14655,2,2,2,1
14656,3,2,2,1
14657,4,3,4,2
14658,5,5,4,1
14659,4,4,2,1
14660,3,3,2,1
14661,4,4,4,1
14662,4,2,2,1
14663,4,3,1,4
14664,4,4,2,5
14665,4,4,4,1
14666,4,4,4,1
14667,4,3,4,4
14668,4,2,3,5
14669,2,5,4,3
14670,4,4,4,1
14671,5,5,4,4
14672,4,3,4,1
14673,4,2,2,1
14674,5,4,4,4
14675,3,2,2,2
14676,3,4,4,4
14677,2,3,3,1
14678,5,5,5,4
14679,3,3,4,1
14680,1,1,1,2
14681,4,3,4,1
14682,4,5,4,2
14683,4,2,4,1
14684,4,3,4,1
14685,4,2,2,1
14686,5,5,4,4
14687,4,3,2,4
14688,2,3,2,1
14689,5,5,4,4
14690,2,2,4,1
14691,3,3,2,4
14692,4,4,2,1
14693,5,5,5,5
14694,3,3,4,5
14695,5,5,4,2
14696,5,5,2,1
14697,3,3,2,4
14698,4,5,5,1
14699,4,5,4,1
14700,4,2,2,1
14701,4,2,2,4
14702,5,4,4,4
14703,2,2,2,1
14704,2,2,4,4
14705,2,4,4,1
14706,5,5,4,4
14707,3,2,2,1
14708,4,5,4,5
14709,2,3,4,5
14710,5,5,5,2
14711,4,4,4,1
14712,2,2,2,4
14713,2,4,4,1
14714,3,3,3,1
14715,4,3,2,1
14716,4,4,2,4
14717,5,5,5,4
14718,5,5,4,1
14719,2,3,2,4
14720,5,5,4,1
14721,2,1,2,4
14722,4,4,4,1
14723,4,5,4,5
14724,4,2,2,5
14725,2,4,2,2
14726,3,1,2,1
14727,4,2,1,4
14728,5,4,4,1
14729,4,5,4,1
14730,4,5,2,1
14731,2,2,2,4
14732,4,3,4,4
14733,4,4,4,1
14734,4,3,2,4
14735,4,4,4,1
14736,3,2,2,4
14737,3,3,4,1
14738,4,3,4,5
14739,2,2,2,5
14740,3,3,2,2
14741,4,5,4,1
14742,4,1,2,4
14743,5,4,4,1
14744,3,3,4,1
14745,4,4,4,1
14746,4,2,2,4
14747,5,5,4,4
14748,5,5,4,1
14749,2,3,2,4
14750,4,2,2,1
14751,4,4,4,4
14752,4,2,2,1
14753,4,4,5,5
14754,2,2,2,5
14755,4,4,2,2
14756,4,3,4,1
14757,2,2,2,4
14758,4,4,4,1
14759,5,5,4,1
14760,4,4,4,1
14761,3,3,4,4
14762,5,4,2,4
14763,3,3,4,1
14764,3,2,4,4
14765,4,5,4,1
14766,2,2,4,4
14767,2,2,4,1
14768,3,3,4,5
14769,2,2,1,5
14770,2,2,1,2
14771,5,5,5,1
14772,4,5,4,4
14773,2,2,2,4
14774,4,5,4,1
14775,5,5,4,1
14776,2,2,4,1
14777,2,4,4,1
14778,4,2,2,1
14779,4,4,2,4
14780,2,3,4,1
14781,2,4,4,4
14782,4,4,4,4
14783,4,2,1,5
14784,4,5,4,4
14785,4,2,2,1
14786,4,3,2,5
14787,2,1,2,1
14788,3,2,2,4
14789,4,3,2,5
14790,2,4,2,1
14791,4,5,4,4
14792,2,3,3,2
14793,4,4,4,1
14794,3,2,2,1
14795,4,3,2,1
14796,2,3,3,1
14797,4,5,4,2
14798,2,3,4,1
14799,1,1,2,1
14800,2,2,2,1
14801,4,4,4,1
14802,5,5,5,1
14803,4,1,1,4
14804,3,4,2,5
14805,5,5,4,1
14806,4,2,4,1
14807,5,2,5,4
14808,5,4,5,5
14809,4,3,2,3
14810,4,3,2,1
14811,2,1,1,4
14812,4,4,4,1
14813,4,5,5,1
14814,5,5,5,4
14815,5,4,5,2
14816,2,2,4,4
14817,4,4,4,1
14818,4,3,2,4
14819,2,2,4,1
14820,4,5,4,2
14821,4,4,4,1
14822,2,2,4,2
14823,2,2,4,1
14824,4,2,2,1
14825,3,3,4,1
14826,5,5,5,4
14827,4,2,4,4
14828,2,2,4,1
14829,2,2,4,4
14830,2,2,4,1
14831,5,5,5,4
14832,4,3,3,1
14833,2,2,2,5
14834,5,5,5,5
14835,2,2,2,2
14836,4,5,4,1
14837,4,4,4,4
14838,2,4,2,1
14839,5,5,5,1
14840,4,4,4,1
14841,3,2,1,4
14842,3,4,4,4
14843,3,3,2,1
14844,4,3,4,4
14845,3,4,4,1
14846,2,2,2,4
14847,5,5,4,1
14848,2,1,1,5
14849,4,4,4,5
14850,5,5,4,2
14851,5,5,5,1
14852,5,5,5,4
14853,2,2,1,1
14854,3,4,1,1
14855,4,4,2,1
14856,4,3,4,4
14857,4,4,4,4
14858,4,4,4,1
14859,4,4,4,4
14860,4,4,4,1
14861,4,3,4,4
14862,4,2,4,1
14863,2,2,2,5
14864,4,2,4,5
14865,5,5,5,2
14866,5,5,5,1
14867,3,3,4,4
14868,4,4,4,1
14869,4,3,2,1
14870,2,2,4,1
14871,3,4,4,4
14872,5,5,4,4
14873,3,3,1,1
14874,4,5,4,4
14875,3,3,2,1
14876,2,3,4,4
14877,4,4,4,1
14878,5,5,4,5
14879,4,4,4,5
14880,5,5,5,2
14881,3,3,3,1
14882,3,2,2,4
14883,5,5,5,1
14884,4,2,2,1
14885,5,4,2,1
14886,4,2,4,4
14887,3,3,3,4
14888,4,2,4,1
14889,5,5,4,4
14890,2,1,2,1
14891,5,4,4,4
14892,2,4,4,1
14893,3,3,4,5
14894,1,4,2,5
14895,4,4,2,2
14896,5,5,5,1
14897,4,2,2,4
14898,5,5,4,1
14899,4,4,2,1
14900,4,4,4,1
14901,4,5,4,4
14902,4,4,4,4
14903,4,4,4,1
14904,4,4,4,4
14905,4,4,4,1
14906,3,3,4,4
14907,5,5,4,1
14908,4,2,1,5
14909,4,2,4,5
14910,2,3,2,2
14911,4,5,4,1
14912,4,3,4,4
14913,4,3,4,4
14914,4,5,4,1
14915,2,2,4,1
14916,4,2,4,1
14917,3,3,2,1
14918,2,2,3,1
14919,4,3,3,4
14920,4,2,1,1
14921,4,3,4,4
14922,4,2,3,4
14923,2,2,2,5
14924,2,2,2,4
14925,2,4,4,1
14926,4,5,4,5
14927,5,5,4,1
14928,2,2,4,4
14929,3,3,2,5
14930,4,4,2,1
14931,5,5,4,4
14932,5,5,4,2
14933,4,4,4,1
14934,4,2,2,1
14935,5,5,4,1
14936,2,2,4,1
14937,5,5,5,2
14938,2,2,4,1
14939,4,4,4,1
14940,4,4,4,1
14941,4,4,4,1
14942,3,3,4,1
14943,4,2,4,4
14944,2,2,2,5
14945,2,3,3,1
14946,4,4,3,1
14947,4,4,2,4
14948,4,2,4,5
14949,4,4,3,3
14950,2,3,4,1
14951,4,4,4,4
14952,5,5,4,1
14953,4,2,2,1
14954,4,2,4,4
14955,2,3,2,2
14956,4,3,3,4
14957,2,2,4,1
14958,4,3,4,4
14959,3,3,3,1
14960,2,3,2,2
14961,4,4,1,1
14962,4,5,4,2
14963,4,3,4,1
14964,4,3,2,1
14965,2,2,2,1
14966,4,5,5,4
14967,5,4,4,4
14968,5,5,5,1
14969,4,2,2,4
14970,4,5,4,1
14971,4,4,4,4
14972,4,3,4,1
14973,5,4,2,5
14974,4,4,4,5
14975,5,5,5,2
14976,1,1,4,1
14977,4,3,3,4
14978,4,3,2,1
14979,4,3,3,1
14980,4,4,4,1
14981,4,4,4,4
14982,4,5,4,4
14983,4,2,2,1
14984,2,2,2,4
14985,2,2,2,1
14986,4,4,4,4
14987,3,3,3,1
14988,4,3,4,5
14989,4,4,2,5
14990,3,3,4,2
14991,2,2,2,1
14992,4,2,2,4
14993,5,4,2,1
14994,2,2,4,1
14995,2,3,3,1
14996,2,4,4,4
14997,4,4,2,4
14998,4,4,4,1
14999,5,5,4,4
15000,2,1,2,1
15001,2,2,2,4
15002,4,4,4,1
15003,4,3,2,5
15004,4,3,2,5
15005,2,2,2,2
15006,2,2,2,1
15007,5,4,4,4
15008,4,3,2,1
15009,4,3,1,1
15010,4,4,2,1
15011,4,4,2,4
15012,4,4,4,4
15013,5,5,4,1
15014,3,3,2,4
15015,3,2,2,1
15016,5,5,5,4
15017,5,4,4,1
15018,5,5,5,5
15019,2,2,2,5
15020,5,5,4,2
15021,2,2,4,1
15022,4,2,4,4
15023,2,4,4,1
15024,2,2,2,1
15025,4,4,4,1
15026,5,5,4,4
15027,2,2,2,4
15028,4,4,4,1
15029,3,3,2,4
15030,2,2,2,1
15031,4,3,2,4
15032,4,3,2,1
15033,4,4,2,5
15034,2,2,2,5
15035,4,4,2,2
15036,3,2,2,1
15037,5,5,4,4
15038,3,3,2,1
15039,3,3,3,1
15040,2,2,2,1
15041,3,3,2,4
15042,3,3,2,4
15043,2,2,2,1
15044,2,2,2,4
15045,4,4,4,1
15046,4,4,4,4
15047,4,2,2,1
15048,4,4,4,5
15049,4,4,2,5
15050,4,4,2,2
15051,4,5,2,1
15052,5,5,5,4
15053,4,3,4,4
15054,3,5,5,1
15055,5,1,2,1
15056,2,4,1,1
15057,3,2,2,1
15058,2,2,2,1
15059,5,5,4,4
15060,5,5,4,1
15061,2,4,3,4
15062,5,5,5,4
15063,5,5,4,5
15064,3,4,4,4
15065,3,4,4,4
15066,2,4,2,1
15067,1,2,2,4
15068,4,4,4,1
15069,2,3,4,5
15070,3,4,4,5
15071,2,2,1,2
15072,4,2,2,1
15073,4,3,2,4
15074,4,4,4,1
15075,5,5,4,1
15076,4,5,4,1
15077,5,4,2,4
15078,4,3,4,4
15079,3,3,4,1
15080,2,3,2,4
15081,2,2,4,1
15082,4,2,2,4
15083,2,2,2,1
15084,5,5,5,5
15085,5,2,2,5
15086,4,3,2,2
15087,5,4,2,1
15088,3,3,4,4
15089,4,5,4,1
15090,3,3,2,5
15091,4,5,4,1
15092,4,4,1,2
15093,4,2,2,1
15094,4,4,4,3
15095,4,4,4,1
15096,2,3,2,5
15097,4,3,4,2
15098,4,4,4,5
15099,2,2,4,3
15100,5,5,4,5
15101,3,3,2,4
15102,2,2,3,4
15103,4,4,2,2
15104,4,4,4,3
15105,4,4,2,3
15106,4,3,2,1
15107,5,5,4,1
15108,2,2,2,1
15109,2,2,2,3
15110,2,4,2,1
15111,3,3,2,1
15112,3,3,3,1
15113,4,2,3,1
15114,4,4,4,4
15115,4,2,1,1
15116,2,4,2,4
15117,4,3,2,1
15118,4,5,2,1
15119,5,5,2,1
15120,5,5,4,5
15121,3,3,2,1
15122,5,5,4,1
15123,5,5,5,1
15124,5,5,4,3
15125,3,3,2,1
15126,5,5,4,3
15127,2,3,2,1
15128,4,4,4,1
15129,3,3,2,1
15130,4,2,2,1
15131,2,1,2,2
15132,4,3,3,1
15133,4,4,4,1
15134,4,5,4,1
15135,2,2,4,1
15136,2,4,4,2
15137,2,4,2,4
15138,1,2,2,2
15139,4,4,2,1
15140,4,2,2,2
15141,4,2,2,5
15142,1,4,2,1
15143,2,3,2,1
15144,2,2,2,5
15145,2,2,2,5
15146,2,2,2,1
15147,4,4,2,1
15148,5,5,4,1
15149,4,2,2,4
15150,5,5,4,1
15151,5,5,5,2
15152,4,2,3,1
15153,2,2,2,4
15154,2,1,2,1
15155,5,5,5,1
15156,3,3,4,1
15157,4,4,4,1
15158,2,3,4,1
15159,4,5,4,1
15160,4,4,4,5
15161,4,4,4,1
15162,4,5,4,1
15163,4,5,2,1
15164,4,3,2,1
15165,2,3,2,1
15166,3,3,2,4
15167,2,2,2,1
15168,4,4,4,1
15169,2,3,2,5
15170,3,4,4,4
15171,2,2,2,1
15172,2,2,2,5
15173,5,5,5,1
15174,2,2,3,4
15175,5,5,5,4
15176,2,4,4,2
15177,4,5,5,2
15178,4,4,4,5
15179,2,2,2,4
15180,5,5,4,1
15181,5,5,4,1
15182,2,4,4,1
15183,4,5,4,1
15184,3,2,4,4
15185,5,4,2,1
15186,4,3,4,1
15187,4,4,1,5
15188,3,4,2,4
15189,4,4,4,4
15190,4,4,4,4
15191,4,4,4,1
15192,4,5,4,3
15193,4,2,1,4
15194,3,2,2,1
15195,5,5,5,5
15196,4,2,2,1
15197,4,5,4,5
15198,3,3,4,5
15199,4,4,2,4
15200,4,3,2,1
15201,4,4,4,5
15202,5,5,2,1
15203,2,2,2,2
15204,4,5,4,5
15205,2,3,4,1
15206,2,2,4,2
15207,4,3,2,5
15208,3,5,4,5
15209,4,3,4,1
15210,4,4,4,4
15211,4,5,4,3
15212,3,3,2,4
15213,5,5,4,1
15214,5,5,4,4
15215,4,4,4,1
15216,3,4,4,1
15217,2,2,2,2
15218,3,3,4,3
15219,4,5,4,1
15220,2,2,2,1
15221,4,2,2,5
15222,4,4,2,1
15223,5,5,4,4
15224,2,3,2,1
15225,3,3,2,3
15226,4,3,4,4
15227,4,4,2,1
15228,2,2,2,1
15229,4,4,4,1
15230,5,5,5,1
15231,3,3,2,5
15232,2,3,2,1
15233,2,2,2,2
15234,4,3,2,1
15235,5,5,4,3
15236,4,4,3,1
15237,2,5,4,5
15238,3,3,2,2
15239,2,4,2,5
15240,2,2,2,3
15241,5,5,4,5
15242,4,1,2,4
15243,3,3,4,4
15244,2,3,2,2
15245,2,2,2,3
15246,4,4,1,3
15247,4,5,4,1
15248,4,3,2,1
15249,5,5,5,1
15250,4,5,2,3
15251,4,2,2,1
15252,5,5,4,1
15253,5,5,4,1
15254,4,2,2,1
15255,4,4,4,4
15256,5,5,4,1
15257,2,2,2,4
15258,2,4,2,1
15259,5,5,4,1
15260,5,5,2,1
15261,4,3,2,5
15262,2,2,4,1
15263,5,5,4,1
15264,3,3,2,1
15265,4,5,4,3
15266,3,3,2,1
15267,2,3,4,3
15268,2,3,2,1
15269,5,5,5,1
15270,4,5,5,1
15271,5,5,2,1
15272,2,3,2,2
15273,4,4,2,1
15274,4,4,2,1
15275,5,5,4,1
15276,3,3,2,1
15277,4,5,2,2
15278,4,5,2,4
15279,4,4,2,2
15280,4,5,4,1
15281,4,2,2,2
15282,2,3,2,5
15283,4,5,4,1
15284,4,5,4,1
15285,3,3,2,5
15286,5,5,5,5
15287,2,2,2,1
15288,2,4,1,1
15289,5,5,5,1
15290,4,4,4,4
15291,2,2,2,1
15292,2,4,2,2
15293,2,2,2,1
15294,4,5,4,4
15295,2,4,2,4
15296,4,2,2,1
15297,2,2,4,1
15298,4,5,4,1
15299,4,5,4,1
15300,3,3,2,1
15301,2,4,2,1
15302,2,2,1,1
15303,2,3,2,1
15304,3,3,2,1
15305,2,4,1,1
15306,2,4,2,5
15307,5,5,5,1
15308,4,4,4,1
15309,4,3,2,1
15310,2,2,2,1
15311,2,4,4,5
15312,4,4,4,1
15313,1,4,4,1
15314,5,5,4,1
15315,5,5,5,1
15316,2,2,4,1
15317,4,5,4,4
15318,5,4,4,4
15319,2,2,2,4
15320,4,4,4,1
15321,4,3,2,4
15322,4,3,2,1
15323,5,4,4,1
15324,3,3,2,5
15325,3,3,2,4
15326,4,3,2,1
15327,5,5,4,1
15328,5,5,4,1
15329,2,2,2,5
15330,4,2,2,1
15331,5,4,5,1
15332,4,2,4,1
15333,2,3,2,1
15334,2,3,2,1
15335,4,2,2,5
15336,4,4,4,1
15337,2,4,4,4
15338,4,3,2,5
15339,4,2,2,1
15340,5,5,5,4
15341,2,2,2,2
15342,1,2,2,1
15343,4,4,3,1
15344,4,3,4,1
15345,4,4,2,1
15346,4,2,2,2
15347,4,4,2,1
15348,4,4,4,1
15349,5,5,5,1
15350,4,5,4,1
15351,2,2,2,1
15352,2,4,2,4
15353,4,4,2,5
15354,4,4,2,1
15355,4,3,2,1
15356,4,5,4,4
15357,4,5,2,5
15358,4,5,4,3
15359,2,4,2,1
15360,2,4,4,4
15361,2,2,2,1
15362,2,2,2,1
15363,5,5,4,4
15364,4,2,2,2
15365,2,4,2,4
15366,2,2,2,1
15367,3,3,2,4
15368,5,5,4,1
15369,2,2,2,2
15370,2,3,2,1
15371,4,5,4,2
15372,2,2,2,1
15373,5,5,5,1
15374,2,2,2,1
15375,5,5,4,4
15376,2,2,2,4
15377,2,4,2,1
15378,2,2,2,4
15379,2,4,2,1
15380,5,5,5,4
15381,4,5,4,1
15382,2,3,2,5
15383,3,3,4,5
15384,4,4,2,2
15385,4,5,2,1
15386,3,4,4,4
15387,4,4,4,1
15388,4,4,4,1
15389,3,3,2,1
15390,4,5,4,4
15391,2,2,2,4
15392,4,5,4,1
15393,4,5,2,4
15394,4,5,2,1
15395,5,5,4,4
15396,5,5,4,1
15397,4,2,2,5
15398,4,5,4,5
15399,4,4,2,2
15400,4,2,2,1
15401,3,4,3,4
15402,5,5,4,1
15403,1,2,2,1
15404,2,3,2,1
15405,2,2,2,4
15406,1,2,4,4
15407,4,2,4,1
15408,5,5,4,4
15409,4,5,4,1
15410,2,4,3,4
15411,4,4,2,1
15412,4,5,4,5
15413,5,5,4,5
15414,2,2,2,2
15415,5,5,4,1
15416,2,4,2,4
15417,5,4,4,1
15418,2,2,4,1
15419,4,4,4,1
15420,3,2,2,4
15421,4,1,2,4
15422,4,5,2,1
15423,2,4,2,4
15424,4,4,4,1
15425,2,3,3,4
15426,4,4,4,1
15427,4,5,4,5
15428,1,2,2,5
15429,3,3,4,2
15430,4,2,2,1
15431,4,4,4,4
15432,3,3,2,1
15433,4,4,2,1
15434,4,4,2,1
15435,4,4,4,4
15436,3,3,2,4
15437,4,4,2,1
15438,4,4,2,4
15439,5,4,4,1
15440,5,4,4,4
15441,4,2,2,1
15442,4,5,4,5
15443,3,4,4,5
15444,3,4,2,2
15445,4,3,2,1
15446,3,2,2,4
15447,4,1,2,1
15448,5,5,4,1
15449,5,4,4,1
15450,3,3,2,4
15451,2,4,1,4
15452,4,3,3,1
15453,3,4,1,4
15454,4,4,2,1
15455,2,4,2,4
15456,3,3,1,1
15457,4,4,4,5
15458,4,4,2,5
15459,3,3,2,2
15460,4,4,2,1
15461,2,3,1,4
15462,2,4,2,4
15463,5,5,5,1
15464,5,4,4,1
15465,3,3,2,1
15466,5,5,5,1
15467,4,5,4,1
15468,4,4,4,4
15469,4,5,4,1
15470,2,1,2,4
15471,4,5,4,4
15472,4,5,4,5
15473,5,5,5,4
15474,4,3,2,1
15475,3,3,3,5
15476,5,5,5,1
15477,4,4,5,4
15478,4,4,2,5
15479,2,1,2,1
15480,4,5,4,4
15481,5,5,4,2
15482,3,2,2,1
15483,3,3,4,1
15484,2,3,2,1
15485,4,5,4,1
15486,3,3,2,2
15487,5,5,5,1
15488,2,3,2,4
15489,5,4,2,1
15490,5,5,4,4
15491,3,3,2,1
15492,4,3,1,5
15493,5,5,5,5
15494,5,5,4,2
15495,5,4,4,1
15496,4,1,4,4
15497,2,3,2,1
15498,2,2,2,1
15499,2,4,2,1
15500,4,5,4,4
15501,5,5,5,4
15502,2,4,1,1
15503,2,2,1,4
15504,5,5,5,1
15505,4,4,4,4
15506,3,3,2,1
15507,4,4,4,5
15508,4,4,2,5
15509,4,4,4,2
15510,4,4,2,1
15511,5,5,5,4
15512,4,5,4,1
15513,4,4,4,5
15514,4,4,1,1
15515,2,4,5,2
15516,2,2,2,1
15517,5,5,5,3
15518,4,4,4,1
15519,4,3,3,5
15520,2,2,2,2
15521,4,4,4,5
15522,4,2,4,3
15523,4,3,2,5
15524,4,5,3,4
15525,4,4,3,4
15526,4,3,2,2
15527,3,2,2,3
15528,4,3,2,3
15529,4,2,4,1
15530,5,5,5,1
15531,2,2,4,1
15532,5,4,4,3
15533,4,5,4,1
15534,5,5,2,1
15535,4,5,4,1
15536,4,4,4,1
15537,4,2,4,4
15538,3,3,4,1
15539,2,2,1,4
15540,5,5,4,1
15541,2,5,1,1
15542,3,3,4,1
15543,4,5,4,5
15544,2,3,2,1
15545,1,2,4,1
15546,4,4,1,1
15547,3,4,3,3
15548,2,4,2,1
15549,4,4,4,3
15550,5,5,4,1
15551,4,3,2,1
